NCBI scaffold number,mapped_start,mapped_stop
NW_022145599.1,29474791,29502906
NW_022145603.1,14840644,14842849
NW_022145603.1,14933271,14938198
NW_022145603.1,14945248,14948804
NW_022145614.1,16074641,16079934
NW_022145604.1,17790595,17793086
NW_022145575.1,331715,334202
NW_022145604.1,17790595,17793086
NW_022145575.1,331715,334202
NW_022145604.1,17790595,17793086
NW_022145575.1,331715,334202
NW_022145604.1,17790595,17793086
NW_022145575.1,331715,334202
NW_022145602.1,26478661,26485469
NW_022145602.1,26470156,26478430
NW_022145599.1,13074686,13079109
NW_022145597.1,8412096,8412984
NW_022145602.1,1548532,1551430
NW_022145597.1,8441972,8444861
NW_022145602.1,1572161,1580425
NW_022145602.1,1624442,1628307
NW_022145551.1,2755619,2759506
NW_022145551.1,2743491,2747171
NW_022145602.1,1628361,1630681
NW_022145551.1,2752832,2755565
NW_022145551.1,2740324,2743437
NW_022145551.1,2728420,2731659
NW_022145610.1,12208282,12212209
NW_022145602.1,1831336,1835293
NW_022145598.1,25296220,25298408
NW_022145594.1,35857290,35861221
NW_022145594.1,43541035,43543228
NW_022145613.1,25084884,25105762
NW_022145613.1,24889380,24889845
NW_022145606.1,47702617,47708274
NW_022145601.1,19982540,19988520
NW_022145601.1,19982540,19988520
NW_022145601.1,19982540,19988520
NW_022145605.1,6662890,6689053
NW_022145605.1,6694701,6724681
NW_022145603.1,5140596,5148546
NW_022145597.1,3981412,3983272
NW_022145614.1,21424568,21430318
NW_022145609.1,28981174,29001214
NW_022145609.1,29001592,29002877
NW_022145609.1,29289465,29291663
NW_022145609.1,29514731,29529763
NW_022145594.1,51971513,51973205
NW_022145594.1,51394266,51395803
NW_022145594.1,51394533,51395568
NW_022145594.1,51971513,51973205
NW_022145594.1,51394266,51395789
NW_022145594.1,51394533,51395568
NW_022145615.1,30769345,30783656
NW_022145615.1,30769345,30783656
NW_022145615.1,30769345,30783656
NW_022145615.1,30769345,30783656
NW_022145615.1,30769345,30783656
NW_022145615.1,30873204,30876740
NW_022145597.1,9214949,9221680
NW_022145600.1,27851980,27857913
NW_022145604.1,8632642,8633745
NW_022145606.1,16073202,16092810
NW_022145606.1,16073202,16092810
NW_022145606.1,16073202,16092810
NW_022145606.1,16044145,16111025
NW_022145606.1,16044145,16111025
NW_022145606.1,16045693,16111025
NW_022145606.1,16054260,16055621
NW_022145606.1,16058028,16082345
NW_022145606.1,16116158,16123646
NW_022145606.1,16168596,16181167
NW_022145611.1,44865158,44870922
NW_022145607.1,28376571,28379937
NW_022145607.1,31331695,31337192
NW_022145606.1,11122211,11127843
NW_022145605.1,6759822,6764186
NW_022145604.1,13990532,13996013
NW_022145597.1,27344104,27349825
NW_022145594.1,22561370,22567423
NW_022145611.1,44865158,44870922
NW_022145607.1,28376571,28379937
NW_022145607.1,31331695,31337192
NW_022145606.1,11122211,11127843
NW_022145605.1,6759822,6764186
NW_022145604.1,13990532,13996013
NW_022145597.1,27344104,27349825
NW_022145594.1,22561370,22567423
NW_022145611.1,44865158,44870922
NW_022145607.1,28376571,28379937
NW_022145607.1,31331695,31337192
NW_022145606.1,11122211,11127843
NW_022145605.1,6759822,6764186
NW_022145604.1,13990532,13996013
NW_022145597.1,27344104,27349825
NW_022145594.1,22561370,22567423
NW_022145611.1,44865158,44869256
NW_022145607.1,28376571,28379937
NW_022145607.1,31331695,31336708
NW_022145606.1,11122474,11127843
NW_022145605.1,6759822,6764186
NW_022145604.1,13990532,13995892
NW_022145597.1,27344722,27349825
NW_022145594.1,22561997,22567423
NW_022145606.1,27672461,27676796
NW_022145606.1,28217493,28222844
NW_022145606.1,27691256,27695351
NW_022145606.1,28235450,28239039
NW_022145606.1,28294007,28296119
NW_022145606.1,27753832,27755894
NW_022145606.1,27756188,27759436
NW_022145606.1,28296349,28300834
NW_022145606.1,28301216,28304931
NW_022145606.1,28305012,28318624
NW_022145606.1,28319658,28328042
NW_022145566.1,1109807,1111375
NW_022145612.1,24520527,24538373
NW_022145612.1,62096056,62097061
NW_022145612.1,62096056,62097072
NW_022145603.1,12153036,12160107
NW_022145525.1,323929,325108
NW_022145525.1,323929,325115
NW_022145525.1,323929,325115
NW_022145610.1,4262891,4267268
NW_022145605.1,36768520,36773820
NW_022145613.1,33064202,33077877
NW_022145613.1,33099024,33103265
NW_022145613.1,33103911,33109725
NW_022145613.1,33109876,33113798
NW_022145613.1,33109878,33113798
NW_022145613.1,33253082,33312905
NW_022145613.1,33349402,33353106
NW_022145613.1,33349513,33353106
NW_022145606.1,8420602,8425358
NW_022145610.1,14779943,14782043
NW_022145610.1,14779943,14783614
NW_022145607.1,45007969,45011210
NW_022145607.1,930762,933343
NW_022145605.1,2241180,2243333
NW_022145607.1,45007969,45011210
NW_022145607.1,930762,933343
NW_022145605.1,2241180,2243333
NW_022145606.1,22822557,22826071
NW_022145606.1,22834394,22836302
NW_022145581.1,44575,47544
NW_022145606.1,22851955,22856335
NW_022145581.1,59370,64660
NW_022145606.1,22851955,22856335
NW_022145581.1,60161,64660
NW_022145606.1,22852674,22853750
NW_022145581.1,61202,62317
NW_022145606.1,22884695,22888516
NW_022145581.1,95447,101899
NW_022145606.1,23041949,23043440
NW_022145581.1,246030,247891
NW_022145606.1,23041949,23043453
NW_022145581.1,246030,247904
NW_022145612.1,10116665,10118589
NW_022145612.1,10884111,10887657
NW_022145612.1,10884111,10887657
NW_022145596.1,2958487,2961016
NW_022145596.1,2818293,2820526
NW_022145596.1,2635497,2636195
NW_022145596.1,2631859,2636195
NW_022145596.1,2607469,2609678
NW_022145596.1,2583418,2585361
NW_022145596.1,2107848,2111864
NW_022145596.1,2107848,2111864
NW_022145596.1,2085419,2092876
NW_022145596.1,2085450,2088848
NW_022145615.1,11964437,11967928
NW_022145615.1,11569272,11570791
NW_022145609.1,29774423,29776160
NW_022145609.1,29833902,29836570
NW_022145609.1,29862407,29864966
NW_022145609.1,29865164,29867633
NW_022145609.1,29900339,29902161
NW_022145610.1,29938678,29942023
NW_022145611.1,18100186,18111517
NW_022145603.1,29794666,29801342
NW_022145594.1,50363099,50369667
NW_022145602.1,7386905,7403581
NW_022145602.1,7407504,7433704
NW_022145602.1,7411073,7417286
NW_022145602.1,7411105,7417286
NW_022145597.1,11552706,11553911
NW_022145597.1,10052078,10062930
NW_022145597.1,10051699,10062930
NW_022145603.1,21727523,21731753
NW_022145574.1,1233253,1236745
NW_022145603.1,21727523,21731753
NW_022145574.1,1233253,1236745
NW_022145603.1,21727523,21731753
NW_022145574.1,1233253,1236745
NW_022145603.1,21726751,21731753
NW_022145574.1,1233253,1236745
NW_022145603.1,21720820,21722880
NW_022145574.1,1224623,1226860
NW_022145603.1,21713334,21720994
NW_022145574.1,1218184,1224797
NW_022145603.1,21713791,21715854
NW_022145574.1,1218184,1219994
NW_022145603.1,21713311,21715854
NW_022145574.1,1218184,1219994
NW_022145614.1,4310142,4313072
NW_022145612.1,53708259,53709298
NW_022145606.1,21465712,21466901
NW_022145606.1,8698118,8703224
NW_022145606.1,8754758,8757798
NW_022145606.1,8792122,8795296
NW_022145609.1,10297474,10299900
NW_022145609.1,11373157,11381578
NW_022145598.1,30703351,30713195
NW_022145598.1,30758587,30761510
NW_022145607.1,10890176,10891067
NW_022145602.1,21563030,21563928
NW_022145613.1,17129142,17132418
NW_022145613.1,17129627,17132409
NW_022145613.1,17096365,17099409
NW_022145613.1,17092875,17095701
NW_022145613.1,17013351,17015117
NW_022145613.1,16816844,16819072
NW_022145613.1,16638689,16643686
NW_022145595.1,2601693,2606223
NW_022145595.1,2601693,2606223
NW_022145595.1,2601693,2606223
NW_022145595.1,2569390,2576744
NW_022145601.1,7934142,7937436
NW_022145595.1,2494814,2498099
NW_022145595.1,2520992,2524423
NW_022145606.1,29100692,29102532
NW_022145596.1,14892229,14893738
NW_022145600.1,30966763,30971669
NW_022145600.1,30957096,30960020
NW_022145615.1,7075956,7081717
NW_022145615.1,7075956,7080948
NW_022145615.1,7079423,7082173
NW_022145615.1,7079423,7088397
NW_022145615.1,7125742,7128902
NW_022145594.1,4800344,4801744
NW_022145602.1,4820722,4826668
NW_022145602.1,4822814,4826668
NW_022145599.1,15854638,15864490
NW_022145519.1,384830,395821
NW_022145599.1,15890005,15893070
NW_022145598.1,19944322,19947845
NW_022145614.1,24316540,24320578
NW_022145613.1,15940833,15943127
NW_022145613.1,15942437,15943163
NW_022145613.1,15947971,15964905
NW_022145613.1,15948323,15964905
NW_022145613.1,15965058,15969412
NW_022145613.1,15970357,15975654
NW_022145613.1,15970357,15975980
NW_022145613.1,16010889,16014704
NW_022145600.1,32275806,32277900
NW_022145615.1,7475828,7481017
NW_022145594.1,34477186,34482377
NW_022145594.1,36353490,36518015
NW_022145607.1,19313403,19316288
NW_022145607.1,18782480,18785044
NW_022145607.1,18775489,18778238
NW_022145601.1,7658016,7663104
NW_022145601.1,7658045,7663104
NW_022145601.1,7732034,7746189
NW_022145603.1,30566512,30699466
NW_022145603.1,30624770,30628109
NW_022145594.1,23028792,23031439
NW_022145594.1,23161531,23167246
NW_022145594.1,23089978,23094111
NW_022145594.1,23100955,23102698
NW_022145605.1,9621705,9629124
NW_022145599.1,26294820,26295664
NW_022145530.1,293723,294576
NW_022145599.1,26285134,26288018
NW_022145530.1,284309,285945
NW_022145599.1,26285134,26288003
NW_022145599.1,26279889,26283417
NW_022145530.1,272785,277365
NW_022145599.1,26279889,26283417
NW_022145530.1,272785,277365
NW_022145599.1,26279889,26283417
NW_022145530.1,272785,277365
NW_022145599.1,26276275,26279380
NW_022145530.1,272785,277365
NW_022145607.1,25687837,25692979
NW_022145607.1,25687837,25693250
NW_022145595.1,15691692,15706863
NW_022145597.1,26345321,26348820
NW_022145599.1,4324191,4328189
NW_022145599.1,4239863,4264014
NW_022145599.1,4240245,4262361
NW_022145599.1,4236188,4264014
NW_022145599.1,4240245,4262686
NW_022145599.1,4236188,4264014
NW_022145599.1,4240245,4262686
NW_022145594.1,25144148,25167935
NW_022145606.1,17832404,17834255
NW_022145606.1,17832405,17834255
NW_022145606.1,18141027,18144502
NW_022145603.1,19135097,19153555
NW_022145603.1,19141439,19153434
NW_022145600.1,36434445,36438724
NW_022145613.1,23677290,23679922
NW_022145613.1,23642546,23649942
NW_022145613.1,23563196,23565512
NW_022145610.1,19477634,19482446
NW_022145610.1,19477604,19482446
NW_022145610.1,19477539,19482446
NW_022145594.1,33641517,33649507
NW_022145594.1,33709426,33712858
NW_022145613.1,36429175,36430421
NW_022145614.1,26880628,26883655
NW_022145612.1,5240744,5244257
NW_022145612.1,5240744,5244257
NW_022145603.1,33752028,33761002
NW_022145603.1,33469441,33477228
NW_022145599.1,25360814,25371254
NW_022145599.1,25366302,25371270
NW_022145543.1,294337,303753
NW_022145599.1,25360814,25371254
NW_022145599.1,25366302,25371270
NW_022145543.1,294337,303753
NW_022145599.1,25360814,25370975
NW_022145599.1,25366302,25371133
NW_022145543.1,294337,303753
NW_022145606.1,5144648,5146671
NW_022145602.1,25286839,25289238
NW_022145598.1,16179419,16183546
NW_022145598.1,16150495,16154660
NW_022145541.1,513108,514396
NW_022145607.1,42619655,42622780
NW_022145607.1,42619655,42622780
NW_022145607.1,42620826,42621337
NW_022145604.1,15769216,15771644
NW_022145575.1,2282119,2284334
NW_022145604.1,13738670,13745648
NW_022145604.1,13749566,13802908
NW_022145604.1,13745652,13799650
NW_022145555.1,2380,38114
NW_022145555.1,16414,40727
NW_022145604.1,13749527,13803796
NW_022145604.1,13757113,13803658
NW_022145555.1,2380,38114
NW_022145555.1,16414,40727
NW_022145555.1,8543,38114
NW_022145555.1,16414,39347
NW_022145555.1,8543,38114
NW_022145555.1,16414,39347
NW_022145604.1,13758641,13765325
NW_022145555.1,17460,19001
NW_022145594.1,39296339,39298501
NW_022145594.1,39240843,39258279
NW_022145595.1,29440028,29442479
NW_022145597.1,26287770,26288791
NW_022145597.1,26282935,26285097
NW_022145604.1,5284746,5289589
NW_022145604.1,5331702,5335154
NW_022145598.1,25588541,25599405
NW_022145598.1,25606777,25611402
NW_022145598.1,25606777,25611402
NW_022145598.1,25606777,25611402
NW_022145598.1,25606777,25616012
NW_022145603.1,3031991,3034077
NW_022145603.1,7907928,7908905
NW_022145604.1,15198835,15199850
NW_022145575.1,2881068,2882015
NW_022145604.1,15195086,15196832
NW_022145604.1,15243279,15250614
NW_022145604.1,15267672,15271696
NW_022145575.1,2823881,2827801
NW_022145605.1,40389996,40391153
NW_022145605.1,40391877,40394254
NW_022145615.1,33518461,33520907
NW_022145607.1,1432167,1438156
NW_022145606.1,6660831,6663483
NW_022145606.1,6641004,6648383
NW_022145606.1,6640226,6648383
NW_022145602.1,21980540,21982651
NW_022145602.1,23755801,23757869
NW_022145611.1,7917134,7919640
NW_022145611.1,8303697,8306401
NW_022145611.1,8441157,8444295
NW_022145611.1,8722138,8728275
NW_022145615.1,19794018,19800835
NW_022145615.1,19656217,19663049
NW_022145520.1,1106149,1111205
NW_022145520.1,1111846,1116291
NW_022145596.1,32410405,32413365
NW_022145596.1,32395668,32397907
NW_022145595.1,3445445,3450878
NW_022145595.1,3445445,3450878
NW_022145595.1,3445445,3450878
NW_022145595.1,3445445,3450916
NW_022145595.1,3445445,3450916
NW_022145606.1,51916954,51919366
NW_022145612.1,6280486,6284024
NW_022145612.1,6330187,6335403
NW_022145605.1,16296578,16304843
NW_022145605.1,16297026,16301053
NW_022145605.1,16297026,16305125
NW_022145605.1,16300666,16305170
NW_022145602.1,10839651,10840246
NW_022145614.1,11237353,11239838
NW_022145609.1,17301549,17304041
NW_022145613.1,14811800,14813826
NW_022145613.1,14811800,14813826
NW_022145613.1,14650233,14660980
NW_022145611.1,3042500,3043683
NW_022145611.1,3040015,3041426
NW_022145611.1,3013099,3014147
NW_022145611.1,2999705,3010302
NW_022145610.1,17477972,17483940
NW_022145610.1,17486902,17494267
NW_022145610.1,17486902,17500840
NW_022145610.1,17489229,17500840
NW_022145610.1,17491749,17494267
NW_022145610.1,17491749,17500840
NW_022145610.1,17492632,17499326
NW_022145610.1,17491749,17500840
NW_022145610.1,17492632,17499326
NW_022145610.1,17491749,17500840
NW_022145610.1,17491749,17500840
NW_022145610.1,17491749,17500840
NW_022145610.1,17491749,17500840
NW_022145610.1,17491749,17500840
NW_022145610.1,17491749,17500840
NW_022145610.1,17491749,17500840
NW_022145610.1,17491749,17500840
NW_022145610.1,17495939,17500840
NW_022145610.1,17502133,17507314
NW_022145610.1,17502901,17506917
NW_022145612.1,8988859,8992209
NW_022145615.1,19735979,19737329
NW_022145615.1,19735979,19737329
NW_022145615.1,19735979,19737329
NW_022145612.1,20318415,20323624
NW_022145612.1,20260036,20261476
NW_022145609.1,32539504,32541970
NW_022145609.1,32539504,32541970
NW_022145609.1,32539504,32541966
NW_022145609.1,32539504,32541966
NW_022145612.1,63269,77212
NW_022145613.1,28533788,28535602
NW_022145610.1,1645728,1649362
NW_022145602.1,9151811,9153181
NW_022145602.1,9069112,9071497
NW_022145602.1,9066823,9068033
NW_022145598.1,25471996,25488285
NW_022145595.1,28190079,28201020
NW_022145609.1,38215582,38227901
NW_022145609.1,38215949,38238139
NW_022145563.1,418037,435719
NW_022145609.1,38305440,38317806
NW_022145609.1,38318420,38325773
NW_022145563.1,343337,350695
NW_022145563.1,337721,338468
NW_022145609.1,38439761,38443715
NW_022145563.1,207860,211819
NW_022145609.1,38501034,38503595
NW_022145563.1,182276,185086
NW_022145609.1,38501034,38503595
NW_022145563.1,182276,185086
NW_022145609.1,38503596,38508225
NW_022145563.1,177447,181950
NW_022145609.1,38505940,38508225
NW_022145563.1,177447,179727
NW_022145609.1,38739029,38741948
NW_022145609.1,38738928,38741948
NW_022145610.1,32335066,32340729
NW_022145600.1,33587967,33598658
NW_022145600.1,33587967,33598658
NW_022145600.1,33587967,33595062
NW_022145600.1,33587967,33594980
NW_022145600.1,33477775,33481080
NW_022145600.1,33477775,33481080
NW_022145600.1,33477775,33481080
NW_022145600.1,33436689,33440792
NW_022145600.1,33436689,33439488
NW_022145600.1,33436689,33439488
NW_022145600.1,33426223,33435506
NW_022145600.1,33426223,33435506
NW_022145594.1,43061589,43063171
NW_022145594.1,43056632,43061521
NW_022145594.1,43098158,43102610
NW_022145594.1,43098158,43102606
NW_022145606.1,11863478,11868935
NW_022145606.1,9895575,9901191
NW_022145614.1,15846386,15849935
NW_022145605.1,19935035,19946965
NW_022145605.1,19890118,19908593
NW_022145605.1,19890118,19908593
NW_022145605.1,19711652,19753417
NW_022145605.1,19711888,19749417
NW_022145605.1,19702742,19703568
NW_022145605.1,19660478,19676299
NW_022145609.1,1437162,1438348
NW_022145606.1,30079378,30082125
NW_022145606.1,30079378,30088854
NW_022145607.1,19741257,19742071
NW_022145607.1,19737286,19740391
NW_022145607.1,19704224,19720849
NW_022145607.1,19704224,19715419
NW_022145601.1,15750122,15752100
NW_022145601.1,15750122,15752100
NW_022145601.1,15750496,15752100
NW_022145615.1,17351015,17352530
NW_022145615.1,17351015,17352530
NW_022145604.1,18367339,18370630
NW_022145516.1,1023997,1025464
NW_022145594.1,20765707,20778645
NW_022145610.1,32499949,32500963
NW_022145569.1,326788,329361
NW_022145615.1,27101532,27114576
NW_022145615.1,27628043,27638600
NW_022145605.1,40255328,40270640
NW_022145605.1,40255328,40270640
NW_022145605.1,40255328,40270640
NW_022145610.1,33587840,33591761
NW_022145596.1,27133497,27135072
NW_022145596.1,27131386,27135072
NW_022145606.1,48779388,48781823
NW_022145606.1,49193720,49196124
NW_022145606.1,48791323,48792829
NW_022145598.1,4713464,4714771
NW_022145598.1,4607371,4611134
NW_022145598.1,4203138,4218574
NW_022145598.1,4203138,4213564
NW_022145598.1,4184688,4192464
